
> my-v0-project@0.1.0 import-csv /Users/jonathanguyen/truehome
> npx tsx scripts/import-from-csv.ts /Users/jonathanguyen/Downloads/texas-properties.csv

Schema Env Error: Error: EISDIR: illegal operation on a directory, read
[dotenv@17.2.3] injecting env (3) from .env.local -- tip: ⚙️  override existing env vars with { override: true }
Schema Env Error: Error: EISDIR: illegal operation on a directory, read
📂 Reading CSV file: /Users/jonathanguyen/Downloads/texas-properties.csv
   Processed 78000 rows... (74950 imported, 3022 skipped, 0 errors)
   Processed 78022 rows... (75000 imported, 3022 skipped, 0 errors)
   Processed 78122 rows... (75100 imported, 3022 skipped, 0 errors)
   Processed 78222 rows... (75200 imported, 3022 skipped, 0 errors)
   Processed 78322 rows... (75300 imported, 3022 skipped, 0 errors)
   Processed 78422 rows... (75400 imported, 3022 skipped, 0 errors)
   Processed 78522 rows... (75500 imported, 3022 skipped, 0 errors)
   Processed 78623 rows... (75600 imported, 3023 skipped, 0 errors)
   Processed 78724 rows... (75700 imported, 3024 skipped, 0 errors)
   Processed 78830 rows... (75800 imported, 3030 skipped, 0 errors)
   Processed 78932 rows... (75900 imported, 3032 skipped, 0 errors)
   Processed 79000 rows... (75950 imported, 3035 skipped, 0 errors)
   Processed 79039 rows... (76000 imported, 3039 skipped, 0 errors)
   Processed 79139 rows... (76100 imported, 3039 skipped, 0 errors)
   Processed 79241 rows... (76200 imported, 3041 skipped, 0 errors)
   Processed 79341 rows... (76300 imported, 3041 skipped, 0 errors)
   Processed 79441 rows... (76400 imported, 3041 skipped, 0 errors)
   Processed 79541 rows... (76500 imported, 3041 skipped, 0 errors)
   Processed 79641 rows... (76600 imported, 3041 skipped, 0 errors)
   Processed 79741 rows... (76700 imported, 3041 skipped, 0 errors)
   Processed 79841 rows... (76800 imported, 3041 skipped, 0 errors)
   Processed 79941 rows... (76900 imported, 3041 skipped, 0 errors)
   Processed 80000 rows... (76950 imported, 3042 skipped, 0 errors)
   Processed 80042 rows... (77000 imported, 3042 skipped, 0 errors)
   Processed 80142 rows... (77100 imported, 3042 skipped, 0 errors)
   Processed 80242 rows... (77200 imported, 3042 skipped, 0 errors)
   Processed 80342 rows... (77300 imported, 3042 skipped, 0 errors)
   Processed 80443 rows... (77400 imported, 3043 skipped, 0 errors)
   Processed 80548 rows... (77500 imported, 3048 skipped, 0 errors)
   Processed 80651 rows... (77600 imported, 3051 skipped, 0 errors)
   Processed 80751 rows... (77700 imported, 3051 skipped, 0 errors)
   Processed 80857 rows... (77800 imported, 3057 skipped, 0 errors)
   Processed 80958 rows... (77900 imported, 3058 skipped, 0 errors)
   Processed 81000 rows... (77900 imported, 3058 skipped, 0 errors)
   Processed 81058 rows... (78000 imported, 3058 skipped, 0 errors)
   Processed 81158 rows... (78100 imported, 3058 skipped, 0 errors)
   Processed 81259 rows... (78200 imported, 3059 skipped, 0 errors)
   Processed 81360 rows... (78300 imported, 3060 skipped, 0 errors)
   Processed 81461 rows... (78400 imported, 3061 skipped, 0 errors)
   Processed 81562 rows... (78500 imported, 3062 skipped, 0 errors)
   Processed 81662 rows... (78600 imported, 3062 skipped, 0 errors)
   Processed 81764 rows... (78700 imported, 3064 skipped, 0 errors)
   Processed 81865 rows... (78800 imported, 3065 skipped, 0 errors)
   Processed 81969 rows... (78900 imported, 3069 skipped, 0 errors)
   Processed 82000 rows... (78900 imported, 3069 skipped, 0 errors)
   Processed 82079 rows... (79000 imported, 3079 skipped, 0 errors)
   Processed 82181 rows... (79100 imported, 3081 skipped, 0 errors)
   Processed 82281 rows... (79200 imported, 3081 skipped, 0 errors)
   Processed 82381 rows... (79300 imported, 3081 skipped, 0 errors)
   Processed 82482 rows... (79400 imported, 3082 skipped, 0 errors)
   Processed 82582 rows... (79500 imported, 3082 skipped, 0 errors)
   Processed 82685 rows... (79600 imported, 3085 skipped, 0 errors)
   Processed 82787 rows... (79700 imported, 3087 skipped, 0 errors)
   Processed 82889 rows... (79800 imported, 3089 skipped, 0 errors)
   Processed 82989 rows... (79900 imported, 3089 skipped, 0 errors)
   Processed 83000 rows... (79900 imported, 3089 skipped, 0 errors)
   Processed 83089 rows... (80000 imported, 3089 skipped, 0 errors)
   Processed 83194 rows... (80100 imported, 3094 skipped, 0 errors)
   Processed 83294 rows... (80200 imported, 3094 skipped, 0 errors)
   Processed 83394 rows... (80300 imported, 3094 skipped, 0 errors)
   Processed 83519 rows... (80400 imported, 3119 skipped, 0 errors)
   Processed 83630 rows... (80500 imported, 3130 skipped, 0 errors)
   Processed 83730 rows... (80600 imported, 3130 skipped, 0 errors)
